,id,title,authors,venue,year
198,304212,Mind your vocabulary: query mapping across heterogeneous information sources,"Chen-Chuan K. Chang, H&#233;ctor Garc&#237;a-Molina",International Conference on Management of Data,1999
199,304211,Query processing techniques for arrays,"Arunprasad P. Marathe, Kenneth Salem",International Conference on Management of Data,1999
200,304197,BOAT-optimistic decision tree construction,"Johannes Gehrke, Venkatesh Ganti, Raghu Ramakrishnan, Wei-Yin Loh",International Conference on Management of Data,1999
201,304196,Optimization of constrained frequent set queries with 2-variable constraints,"Laks V. S. Lakshmanan, Raymond Ng, Jiawei Han, Alex Pang",International Conference on Management of Data,1999
202,304199,Approximate computation of multidimensional aggregates of sparse data using wavelets,"Jeffrey Scott Vitter, Min Wang",International Conference on Management of Data,1999
203,304198,Self-tuning histograms: building histograms without looking at data,"Ashraf Aboulnaga, Surajit Chaudhuri",International Conference on Management of Data,1999
204,304201,An efficient bitmap encoding scheme for selection queries,"Chee-Yong Chan, Yannis E. Ioannidis",International Conference on Management of Data,1999
205,304200,Multi-dimensional selectivity estimation using compressed histogram information,"Ju-Hong Lee, Deok-Hwan Kim, Chin-Wan Chung",International Conference on Management of Data,1999
206,304203,A comparison of selectivity estimators for range queries on metric attributes,"Bj&#246;rn Blohsfeld, Dieter Korus, Bernhard Seeger",International Conference on Management of Data,1999
207,304202,Query optimization for selections using bitmaps,Ming-Chuan Wu,International Conference on Management of Data,1999
208,304188,Fast algorithms for projected clustering,"Charu C. Aggarwal, Joel L. Wolf, Philip S. Yu, Cecilia Procopiuc, Jong Soo Park",International Conference on Management of Data,1999
209,304189,Logical logging to extend recovery to new domains,"David Lomet, Mark Tuttle",International Conference on Management of Data,1999
210,304190,Efficient concurrency control for broadcast environments,"Jayavel Shanmugasundaram, Arvind Nithrakashyap, Rajendran Sivasankaran, Krithi Ramamritham",International Conference on Management of Data,1999
211,304191,Update propagation protocols for replicated databates,"Yuri Breitbart, Raghavan Komondoor, Rajeev Rastogi, S. Seshadri, Avi Silberschatz",International Conference on Management of Data,1999
212,304192,Belief reasoning in MLS deductive databases,Hasan M. Jamil,International Conference on Management of Data,1999
213,304193,A multimedia presentation algebra,"S. Adali, M. L. Sapino, V. S. Subrahmanian",International Conference on Management of Data,1999
214,304194,Querying network directories,"H. V. Jagadish, Laks V. S. Lakshmanan, Tova Milo, Divesh Srivastava, Dimitra Vista",International Conference on Management of Data,1999
215,304195,Online association rule mining,Christian Hidber,International Conference on Management of Data,1999
216,293150,Conceptual schema analysis: techniques and applications,"S. Castano, V. De Antonellis, M. G. Fugini, B. Pernici",ACM Transactions on Database Systems (TODS) ,1998
217,293151,An access control model supporting periodicity constraints and temporal reasoning,"Elisa Bertino, Claudio Bettini, Elena Ferrari, Pierangela Samarati",ACM Transactions on Database Systems (TODS) ,1998
218,293152,An efficient method for checking object-oriented database schema correctness,"A. Formica, H. D. Groger, M. Missikoff",ACM Transactions on Database Systems (TODS) ,1998
219,304183,Integration of spatial join algorithms for processing multiple inputs,"Nikos Mamoulis, Dimitris Papadias",International Conference on Management of Data,1999
220,304184,Selectivity estimation in spatial databases,"Swarup Acharya, Viswanath Poosala, Sridhar Ramaswamy",International Conference on Management of Data,1999
221,304185,Efficient concurrency control in multidimensional access methods,"Kaushik Chakrabarti, Sharad Mehrotra",International Conference on Management of Data,1999
222,304186,Snakes and sandwiches: optimal clustering strategies for a data warehouse,"H. V. Jagadish, Laks V. S. Lakshmanan, Divesh Srivastava",International Conference on Management of Data,1999
223,304187,OPTICS: ordering points to identify the clustering structure,"Mihael Ankerst, Markus M. Breunig, Hans-Peter Kriegel, J&#246;rg Sander",International Conference on Management of Data,1999
224,290602,A case for intelligent disks (IDISKs),"Kimberly Keeton, David A. Patterson, Joseph M. Hellerstein",ACM SIGMOD Record ,1998
225,290601,The TriGS active object-oriented database system- an overview,"G. Kappel, W. Retschitzegger",ACM SIGMOD Record ,1998
226,290599,Reminiscences on influential papers,Richard Snodgrass,ACM SIGMOD Record ,1998
227,290598,B-tree page size when caching is considered,David Lomet,ACM SIGMOD Record ,1998
228,290608,The Microsoft database research group,"David Lomet, Roger Barga, Surajit Chaudhuri, Paul Larson, Vivek Narasayya",ACM SIGMOD Record ,1998
229,290607,Database research at Columbia University,"Shih-Fu Chang, Luis Gravano, Gail E. Kaiser, Kenneth A. Ross, Salvatore J. Stolfo",ACM SIGMOD Record ,1998
230,290605,Database techniques for the World-Wide Web: a survey,"Daniela Florescu, Alon Levy, Alberto Mendelzon",ACM SIGMOD Record ,1998
231,290604,Standards in practice,"Andrew Eisenberg, Jim Melton",ACM SIGMOD Record ,1998
232,288088,Safe query languages for constraint databases,Peter Z. Revesz,ACM Transactions on Database Systems (TODS) ,1998
233,288087,Supporting valid-time indeterminacy,"Curtis E. Dyreson, Richard Thomas Snodgrass",ACM Transactions on Database Systems (TODS) ,1998
234,280363,The Garlic project,"M. Tork Roth, M. Arya, L. Haas, M. Carey, W. Cody, R. Fagin, P. Schwarz, J. Thomas, E. Wimmers",International Conference on Management of Data,1996
235,280362,BeSS: storage support for interactive visualization systems,"A. Biliris, T. A. Funkhouser, W. O'Connell, E. Panagos",International Conference on Management of Data,1996
236,290597,Algebraic change propagation for semijoin and outerjoin queries,"Timothy Griffin, Bharat Kumar",ACM SIGMOD Record ,1998
237,290596,Enhanced nearest neighbour search on the R-tree,"King Lum Cheung, Ada Wai-Chee Fu",ACM SIGMOD Record ,1998
238,290595,Report on the 5th international workshop on knowledge representation meets databases (KRDB'98),"Alex Borgida, Vinay K. Chaudhri, Martin Staudt",ACM SIGMOD Record ,1998
239,288089,Safe stratified Datalog with integer order does n0t have syntax,"Alexei P. Stolboushkin, Michael A. Taitslin",ACM Transactions on Database Systems (TODS) ,1998
240,280356,DBMiner: interactive mining of multiple-level knowledge in relational databases,"Jaiwei Han, Youngjian Fu, Wei Wang, Jenny Chiang, Osmar R. Za&#239;ane, Krzysztof Koperski",International Conference on Management of Data,1996
241,280357,prospector: a content-based multimedia server for massively parallel architectures,"S. Choo, W. O'Connell, G. Linerman, H. Chen, K. Ganapathy, A. Biliris, E. Panagos, D. Schrader",International Conference on Management of Data,1996
242,280354,DBSim: a simulation tool for predicting database performance,"Mark Lefler, Mark Stokrp, Craig Wong",International Conference on Management of Data,1996
243,280355,LORE: a Lightweight Object REpository for semistructured data,"Dallan Quass, Jennifer Widom, Roy Goldman, Kevin Haas, Qingshan Luo, Jason McHugh, Svetlozar Nestorov, Anand Rajaraman, Hugo Rivero, Serge Abiteboul, Jeff Ullman, Janet Wiener",International Conference on Management of Data,1996
244,280360,CapBasED-AMS: a capability-based and event-driven activity management system,"Patrick C. K. Hung, Helen P. Yeung, Kamalakar Karlapalem",International Conference on Management of Data,1996
245,280361,The MultiView project: object-oriented view technology and applications,"E. A. Rundensteiner, H. A. Kuno, Y.-G. Ra, V. Crestana-Taube, M. C. Jones, P. J. Marron",International Conference on Management of Data,1996
246,280358,METU interoperable database system,"Asuman Dogac, Ugur Halici, Ebru Kilic, Gokhan Ozhan, Fatma Ozcan, Sena Nural, Cevdet Dengi, Sema Mancuhan, Budak Arpinar, Pinar Koksal, Cem Evrendilek",International Conference on Management of Data,1996
247,280359,SONAR: system for optimized numeric association rules,"Takeshi Fukuda, Yasuhiko Morimoto, Shinichi Morishita, Takeshi Tokuyama",International Conference on Management of Data,1996
248,280348,Repository system engineering,Pillip A. Bernstein,International Conference on Management of Data,1996
249,280349,databases and visualization,Daniel A. Keim,International Conference on Management of Data,1996
250,278249,"Adaptive, fine-grained sharing in a client-server OODBMS: a callback-based approach","Markos Zaharioudakis, Michael J. Carey, Michael J. Franklin",ACM Transactions on Database Systems (TODS) ,1997
251,280347,The ins and outs (and everything in between) of data warehousing,"Phil Fernandez, Donovan Schneider",International Conference on Management of Data,1996
252,280352,Thinksheet: a tool for tailoring complex documents,"Peter Piatko, Roman Yangarber, Daoi Lin, Dennis Shasha",International Conference on Management of Data,1996
253,280353,HyperStorM-administering structured documents using object-oriented database technology,"Klemens B&#246;hm, Karl Aberer",International Conference on Management of Data,1996
254,280350,State of the art in workflow management research and products,C. Mohan,International Conference on Management of Data,1996
255,280351,Data mining techniques,Jiawei Han,International Conference on Management of Data,1996
256,375730,Minimization of tree pattern queries,"Sihem Amer-Yahia, SungRan Cho, Laks V. S. Lakshmanan, Divesh Srivastava",International Conference on Management of Data,2001
257,375729,Data-driven understanding and refinement of schema mappings,"Ling Ling Yan, Ren&#233;e J. Miller, Laura M. Haas, Ronald Fagin",International Conference on Management of Data,2001
258,375728,Communication-efficient distributed mining of association rules,"Assaf Schuster, Ran Wolff",International Conference on Management of Data,2001
259,375727,Selectivity estimation using probabilistic models,"Lise Getoor, Benjamin Taskar, Daphne Koller",International Conference on Management of Data,2001
260,375724,Applying the golden rule of sampling for query estimation,"Yi-Leh Wu, Divyakant Agrawal, Amr El Abbadi",International Conference on Management of Data,2001
261,375723,Monitoring XML data on the Web,"Benjamin Nguyen, Serge Abiteboul, Gr&#233;gory Cobena, Miha&#237; Preda",International Conference on Management of Data,2001
262,375722,On supporting containment queries in relational database management systems,"Chun Zhang, Jeffrey Naughton, David DeWitt, Qiong Luo, Guy Lohman",International Conference on Management of Data,2001
263,375720,Updating XML,"Igor Tatarinov, Zachary G. Ives, Alon Y. Halevy, Daniel S. Weld",International Conference on Management of Data,2001
264,375744,The nimble integration engine,"Denise Draper, Alon Y. Halevy, Daniel S. Weld",International Conference on Management of Data,2001
265,375743,Experiences in mining aviation safety data,"Zohreh Nazeri, Eric Bloedorn, Paul Ostwald",International Conference on Management of Data,2001
266,375742,Catalog management in websphere commerce suite,Thomas Maguire,International Conference on Management of Data,2001
267,375739,Content integration for e-business,"Michael Stonebraker, Joseph M. Hellerstein",International Conference on Management of Data,2001
268,375737,The network is the database: data management for highly distributed systems,"Julio C. Navas, Michael Wynblatt",International Conference on Management of Data,2001
269,375736,Enabling dynamic content caching for database-driven web sites,"K. Sel&#231;uk Candan, Wen-Syan Li, Qiong Luo, Wang-Pin Hsiung, Divyakant Agrawal",International Conference on Management of Data,2001
270,375733,"StorHouse metanoia - new applications for database, storage &; data warehousing","Felipe Cari&#241;o, Jr., Pekka Kostamaa, Art Kaufmann, John Burgess",International Conference on Management of Data,2001
271,375731,Reconciling schemas of disparate data sources: a machine-learning approach,"AnHai Doan, Pedro Domingos, Alon Y. Halevy",International Conference on Management of Data,2001
